id,title,company,location,country,country_code,category,contract_type,contract_time,salary_min,salary_max,date_posted,description,role_category,search_query,url,desc_length
de_5716178848,"Tech Lead, Web Core Product & Chrome Extension - Cologne, Germany",Speechify,"Köln, Nordrhein-Westfalen",Germany,de,Unknown,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716178848?utm_medium=api&utm_source=c5693b3d,500
de_5716167667,"Tech Lead, Web Core Product & Chrome Extension - Hamburg, Germany",Speechify,"Hamburg, Deutschland",Germany,de,Unknown,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716167667?utm_medium=api&utm_source=c5693b3d,500
de_5716220967,"Tech Lead, Web Core Product & Chrome Extension - Munich, Germany",Speechify,"München, München (Kreis)",Germany,de,Unknown,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716220967?utm_medium=api&utm_source=c5693b3d,500
de_5706518812,"Software Engineer, Platform - Munich, Germany",Speechify,"München, München (Kreis)",Germany,de,IT-Stellen,,,,,2026-04-21,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5706518812?utm_medium=api&utm_source=c5693b3d,500
de_5706505870,"Software Engineer, Platform - Hamburg, Germany",Speechify,"Hamburg, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-21,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5706505870?utm_medium=api&utm_source=c5693b3d,500
de_5711984800,"Software Engineer, Data Infrastructure & Acquisition - Cologne, Germany",Speechify,"Köln, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711984800?utm_medium=api&utm_source=c5693b3d,500
de_5711993591,"Software Engineer, Platform - Berlin, Germany",Speechify,"Berlin, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711993591?utm_medium=api&utm_source=c5693b3d,500
de_5716225825,"Software Engineer, Data Infrastructure & Acquisition - Munich, Germany",Speechify,"München, München (Kreis)",Germany,de,IT-Stellen,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716225825?utm_medium=api&utm_source=c5693b3d,500
de_5716166494,"Software Engineer, Platform - Stuttgart, Germany",Speechify,"Stuttgart, Baden-Württemberg",Germany,de,IT-Stellen,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716166494?utm_medium=api&utm_source=c5693b3d,500
de_5706443697,"Software Engineer, Platform - Düsseldorf, Germany",Speechify,"Düsseldorf, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-04-21,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5706443697?utm_medium=api&utm_source=c5693b3d,500
de_5720915918,"Software Engineer, Platform - Cologne, Germany",Speechify,"Köln, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-05-06,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5720915918?utm_medium=api&utm_source=c5693b3d,500
de_5720905327,"Software Engineer, Data Infrastructure & Acquisition - Frankfurt, Germany",Speechify,"Frankfurt am Main, Hessen",Germany,de,IT-Stellen,,,,,2026-05-06,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5720905327?utm_medium=api&utm_source=c5693b3d,500
de_5706510747,"Software Engineer, Data Infrastructure & Acquisition - Hamburg, Germany",Speechify,"Hamburg, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-21,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5706510747?utm_medium=api&utm_source=c5693b3d,500
de_5707245513,"Research Scientist Agentic AI, Reinforcement Learning and Neuro-Symbolic Systems (f/m/div.)",Robert Bosch GmbH,"Grundhof, Böblingen (Kreis)",Germany,de,Unknown,,full_time,,,2026-04-22,"Research Scientist Agentic AI, Reinforcement Learning and Neuro-Symbolic Systems (f/m/div.) Robert-Bosch-Campus 1, 71272 Renningen, Germany Full-time Robert Bosch GmbH Company Description At Bosch, we shape the future by inventing high-quality technologies and services that spark enthusiasm and enrich people’s lives. Our promise to our associates is rock-solid: We grow together, we enjoy our work, and we inspire each other. Welcome to Bosch. The Robert Bosch GmbH is looking forward to your appl…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5707245513?utm_medium=api&utm_source=c5693b3d,500
de_5711999456,"Tech Lead, Android Core Product - Cologne, Germany",Speechify,"Köln, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711999456?utm_medium=api&utm_source=c5693b3d,500
de_5712009973,"Software Engineer, iOS Core Product - Frankfurt, Germany",Speechify,"Frankfurt am Main, Hessen",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5712009973?utm_medium=api&utm_source=c5693b3d,500
de_5711980089,"Software Engineer, iOS Core Product - Düsseldorf, Germany",Speechify,"Düsseldorf, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711980089?utm_medium=api&utm_source=c5693b3d,500
de_5711987895,"Software Engineer, iOS Core Product - Munich, Germany",Speechify,"München, München (Kreis)",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711987895?utm_medium=api&utm_source=c5693b3d,500
de_5711978577,"Software Engineer, iOS Core Product - Cologne, Germany",Speechify,"Köln, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711978577?utm_medium=api&utm_source=c5693b3d,500
de_5711971439,"Software Engineer, iOS Core Product - Stuttgart, Germany",Speechify,"Stuttgart, Baden-Württemberg",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711971439?utm_medium=api&utm_source=c5693b3d,500
de_5716212242,"Tech Lead, Android Core Product - Düsseldorf, Germany",Speechify,"Düsseldorf, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716212242?utm_medium=api&utm_source=c5693b3d,500
de_5716229091,"Tech Lead, Android Core Product - Frankfurt, Germany",Speechify,"Frankfurt am Main, Hessen",Germany,de,IT-Stellen,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716229091?utm_medium=api&utm_source=c5693b3d,500
de_5716161963,"Tech Lead, Android Core Product - Munich, Germany",Speechify,"München, München (Kreis)",Germany,de,IT-Stellen,,,,,2026-05-01,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716161963?utm_medium=api&utm_source=c5693b3d,500
de_5706519336,"Tech Lead, Android Core Product - Berlin, Germany",Speechify,"Berlin, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-21,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5706519336?utm_medium=api&utm_source=c5693b3d,500
de_5711972851,"Software Engineer, iOS Core Product - Berlin, Germany",Speechify,"Berlin, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711972851?utm_medium=api&utm_source=c5693b3d,500
de_5711984357,"Software Engineer, iOS Core Product - Hamburg, Germany",Speechify,"Hamburg, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5711984357?utm_medium=api&utm_source=c5693b3d,500
de_5706436857,"Senior Software Engineer, Windows/Desktop Applications - Berlin, Germany",Speechify,"Berlin, Deutschland",Germany,de,IT-Stellen,,,,,2026-04-21,"Mission The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and A…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5706436857?utm_medium=api&utm_source=c5693b3d,500
de_5716233713,"Senior Software Engineer, Windows/Desktop Applications - Munich, Germany",Speechify,"München, München (Kreis)",Germany,de,IT-Stellen,,,,,2026-05-01,"Mission The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and A…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716233713?utm_medium=api&utm_source=c5693b3d,500
de_5716222901,"Senior Software Engineer, Windows/Desktop Applications - Stuttgart, Germany",Speechify,"Stuttgart, Baden-Württemberg",Germany,de,IT-Stellen,,,,,2026-05-01,"Mission The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and A…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5716222901?utm_medium=api&utm_source=c5693b3d,500
de_5720915428,"Senior Software Engineer, Windows/Desktop Applications - Cologne, Germany",Speechify,"Köln, Nordrhein-Westfalen",Germany,de,IT-Stellen,,,,,2026-05-06,"Mission The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and A…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5720915428?utm_medium=api&utm_source=c5693b3d,500
de_5722109740,Director of Research (all gender),Orcrist Technologies,Deutschland,Germany,de,Unknown,,,,,2026-05-07,"Director of Research Company Orcrist builds the Orcrist Intelligence Platform (OIP), a Kubernetes-based data intelligence system delivered as SaaS or self-hosted/on-prem (including air-gapped deployments). We run streaming and batch pipelines that power search, ML enrichment, and investigative workflows for mission-critical customers. Role You will define the research agenda, build a high-calibre team, shape public research bids and industry consortia, and turn novel methods into validated asse…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5722109740?utm_medium=api&utm_source=c5693b3d,500
de_5611445315,Materials Informatics Scientist (Evaluation-focused),Dunia Innovations GmbH,"Adlershof, Berlin",Germany,de,Unknown,,full_time,,,2026-02-03,"Your mission Define how AI models for materials discovery are evaluated, compared, and trusted Dunia is building AI for one of the hardest unsolved problems in science: turning materials discovery from an academic, trial-and-error process into a programmable, scalable discipline. As our models grow more complex and our experimental throughput increases, the limiting factor is no longer generating predictions, but knowing which ones to believe. As Materials Informatics Scientist (Evaluation-focu…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5611445315?utm_medium=api&utm_source=c5693b3d,500
de_5703457026,Senior AI Engineer (m/f/d),Appsfactory GmbH,"Zentrum, Leipzig",Germany,de,Unknown,,full_time,,,2026-04-18,"Beschreibung Bei Appsfactory, Deutschlands führender Agentur für Digitale Transformation, haben wir uns zum Ziel gesetzt, maßgeschneiderte Softwarelösungen für Kund:innen aus verschiedenen Bereichen wie Gesundheit, Medien, öffentlicher Sektor, u.v.m. zu entwickeln - auch im Bereich Artificial Intelligence, beispielsweise Chatbots und Voicebots, Recommendation, Sentiment-Analyse, Content Creation und Aufbau von Knowledge Datenbanken. Wenn du eine Leidenschaft für AI und Python hast und über eine…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5703457026?utm_medium=api&utm_source=c5693b3d,500
de_5708092431,Python Engineer for AI (m/f/d),Appsfactory GmbH,"Zentrum, Leipzig",Germany,de,Unknown,,full_time,,,2026-04-23,"Beschreibung Bei Appsfactory, Deutschlands führender Agentur für Digitale Transformation, entwickeln wir maßgeschneiderte Softwarelösungen für Kund:innen aus den verschiedensten Bereichen - und das natürlich auch im spannenden Feld der Artificial Intelligence. Wenn du eine Leidenschaft für AI und Python hast und über einen Hintergrund in Informatik und/oder Mathematik verfügst, dann bist du bei uns genau an der richtigen Stelle! Wir bieten ein inspirierendes Umfeld, in dem du deine Fähigkeiten …",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5708092431?utm_medium=api&utm_source=c5693b3d,500
de_5707245506,Research Engineer - Reinforcement Learning and Agentic AI (f/m/div.),Robert Bosch GmbH,"Grundhof, Böblingen (Kreis)",Germany,de,Unknown,,full_time,,,2026-04-22,"Research Engineer - Reinforcement Learning and Agentic AI (f/m/div.) Robert-Bosch-Campus 1, 71272 Renningen, Germany Full-time Robert Bosch GmbH Company Description At Bosch, we shape the future by inventing high-quality technologies and services that spark enthusiasm and enrich people’s lives. Our promise to our associates is rock-solid: We grow together, we enjoy our work, and we inspire each other. Welcome to Bosch. The Robert Bosch GmbH is looking forward to your application! Job Descriptio…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5707245506?utm_medium=api&utm_source=c5693b3d,500
de_5693769857,Principal Software Architect (m/f/d) | SAP Knowledge Graph,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,de,Unknown,,,,,2026-04-08,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5693769857?utm_medium=api&utm_source=c5693b3d,500
de_5693769854,Cloud Architect (f/m/d) for SAP Knowledge Graph,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,de,Unknown,,,,,2026-04-08,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5693769854?utm_medium=api&utm_source=c5693b3d,500
de_5695315581,Principal Software Architect (m/f/d) | SAP Knowledge Graph,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,de,Unknown,,,,,2026-04-10,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5695315581?utm_medium=api&utm_source=c5693b3d,500
de_5714243677,Principal Software Architect (m/f/d) | SAP Knowledge Graph,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,de,Unknown,,,,,2026-04-30,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging u2013 but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and su…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5714243677?utm_medium=api&utm_source=c5693b3d,500
de_5662917590,Staff/Principal AI Scientist (f/m/d) for Mixture-of-Architecture Foundation Models,SAP,"Garching bei München, München (Kreis)",Germany,de,Unknown,,,,,2026-03-12,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5662917590?utm_medium=api&utm_source=c5693b3d,500
de_5664825933,Staff/Principal AI Scientist (f/m/d) for Mixture-of-Architecture Foundation Models,SAP,Deutschland,Germany,de,Unknown,,,,,2026-03-14,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_Engineering,AI Research Scientist,https://www.adzuna.de/details/5664825933?utm_medium=api&utm_source=c5693b3d,500
de_5686304385,Praktikant Softwareentwicklung - Dynamisches Startup (m/w/d),FREUNDE Messebau,"Darmsheim, Sindelfingen",Germany,de,IT-Stellen,,full_time,7236.0,14400.0,2026-04-01,"Du willst die Softwarearchitektur eines echten Produkts erstellen und maßgeblich von Anfang an beeinflussen? Bei uns arbeitest du von Tag eins an einem Produkt, das wirklich gebaut wird. Wir entwickeln eine innovative Tracking-Lösung und suchen jemanden, der tief in die Technik einsteigen will – von Hardware-Integration bis zur Software-Pipeline. Du musst nicht alles schon können: Wichtig ist, dass du lernbereit bist. Fehlendes Wissen eignest du dir bei uns im Team an – durch gemeinsame Arbeit …",AI_Engineering,Computer Vision Bildverarbeitung,https://www.adzuna.de/details/5686304385?utm_medium=api&utm_source=c5693b3d,500
de_5705883244,Werkstudent Softwareentwicklung - Dynamisches Startup (m/w/d),Workwise GmbH,"Sindelfingen, Böblingen (Kreis)",Germany,de,Unknown,contract,,,,2026-04-21," Über das Unternehmen FREUNDE ist ein Familienunternehmen mit Geschichte – und mit Zukunft. Vor 25 Jahren gegründet, realisieren wir seitdem Messestände für weltbekannte Konzerne ebenso wie für staatliche Auftraggeber und für kleine Unternehmen aus der Region. Wir kennen Messebau in jeder Dimension.  Was bieten wir dir? - 30 Urlaubstage - bis zu 5 Tage Home-Office in der Woche möglich - Fahrzeugpool (PKW, Sprinter, LKW) zur privaten Nutzung. - Flexible Arbeitszeiten/Vertrauensarbeitszeit (Kernz…",AI_Engineering,Computer Vision Bildverarbeitung,https://www.adzuna.de/details/5705883244?utm_medium=api&utm_source=c5693b3d,500
